OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,Category,Product,Quantity,Discount,Sales,Profit,ShipMode,ShippingDays,OrderMonth,ProfitMargin
ORD-14575,2024-04-04,2024-04-08,Tanvi Das,Consumer,South,Electronics,Smartwatch,2,0.1,99367.2,7949.38,Express,4,2024-04,0.08
ORD-14576,2025-05-07,2025-05-14,Aditya Sharma,Corporate,West,Electronics,Smartwatch,3,0.15,129986.25,7799.17,Standard,7,2025-05,0.06
ORD-14577,2024-04-04,2024-04-05,Om Chatterjee,Consumer,East,Beauty,Perfume,5,0.15,8814.5,1410.32,Express,1,2024-04,0.16
ORD-14578,2025-04-25,2025-04-29,Neha Rao,Corporate,North,Furniture,Bookshelf,4,0.15,72916.4,8749.97,Standard,4,2025-04,0.12
ORD-14579,2025-03-30,2025-04-04,Tanvi Gupta,Corporate,West,Furniture,Sofa,5,0.1,98091.0,13732.74,Express,5,2025-03,0.14
ORD-14580,2025-02-16,2025-02-18,Priya Mehta,Corporate,Central,Clothing,T-Shirt,2,0.05,1417.4,326.0,Standard,2,2025-02,0.23
ORD-14581,2024-08-27,2024-08-28,Saanvi Malhotra,Consumer,North,Beauty,Skincare Kit,3,0.0,8667.0,1906.74,Standard,1,2024-08,0.22
ORD-14582,2025-10-16,2025-10-17,Aarav Verma,Consumer,East,Furniture,Bookshelf,1,0.05,21876.6,3500.26,Express,1,2025-10,0.16
ORD-14583,2025-02-12,2025-02-14,Meera Malhotra,Consumer,West,Groceries,Cooking Oil,2,0.05,1854.4,111.26,Standard,2,2025-02,0.06
ORD-14584,2024-10-20,2024-10-21,Rahul Khan,Corporate,West,Beauty,Makeup Kit,2,0.05,478.8,95.76,Same Day,1,2024-10,0.2
ORD-14585,2025-09-29,2025-10-04,Vihaan Verma,Corporate,South,Electronics,Smartwatch,1,0.0,31938.0,3832.56,Express,5,2025-09,0.12
ORD-14586,2024-10-11,2024-10-12,Vihaan Patel,Corporate,North,Beauty,Trimmer,2,0.2,502.4,70.34,Express,1,2024-10,0.14
ORD-14587,2025-03-15,2025-03-22,Zara Khan,Consumer,Central,Beauty,Skincare Kit,4,0.05,8504.4,1700.88,Express,7,2025-03,0.2
ORD-14588,2024-08-18,2024-08-22,Kabir Joshi,Consumer,East,Beauty,Skincare Kit,4,0.05,5662.0,1132.4,Express,4,2024-08,0.2
ORD-14589,2024-09-19,2024-09-21,Arjun Gupta,Corporate,West,Groceries,Rice Pack,1,0.0,465.0,37.2,Standard,2,2024-09,0.08
ORD-14590,2024-03-30,2024-04-01,Kabir Das,Small Business,North,Beauty,Perfume,2,0.05,2371.2,474.24,Standard,2,2024-03,0.2
ORD-14591,2025-01-10,2025-01-15,Saanvi Nair,Consumer,Central,Beauty,Trimmer,4,0.0,3360.0,739.2,Express,5,2025-01,0.22
ORD-14592,2025-05-28,2025-06-04,Vihaan Malhotra,Consumer,East,Furniture,Bed Frame,4,0.0,36164.0,6509.52,Express,7,2025-05,0.18
ORD-14593,2025-07-05,2025-07-07,Zara Das,Corporate,North,Electronics,Tablet,4,0.15,44278.2,2656.69,Express,2,2025-07,0.06
ORD-14594,2024-12-11,2024-12-13,Kavya Mehta,Consumer,West,Groceries,Cooking Oil,5,0.0,7495.0,599.6,Standard,2,2024-12,0.08
ORD-14595,2025-11-24,2025-11-27,Kabir Kapoor,Consumer,East,Furniture,Study Table,2,0.25,26112.0,2088.96,Express,3,2025-11,0.08
ORD-14596,2025-06-18,2025-06-23,Aarav Sharma,Small Business,South,Beauty,Hair Dryer,3,0.1,3153.6,567.65,Standard,5,2025-06,0.18
ORD-14597,2024-02-26,2024-02-28,Kavya Gupta,Consumer,South,Electronics,Tablet,3,0.25,124272.0,2485.44,Express,2,2024-02,0.02
ORD-14598,2024-09-20,2024-09-21,Meera Malhotra,Consumer,East,Groceries,Beverages,5,0.0,6465.0,517.2,Express,1,2024-09,0.08
ORD-14599,2024-08-06,2024-08-09,Saanvi Khan,Small Business,East,Furniture,Office Chair,2,0.1,18174.6,2544.44,Standard,3,2024-08,0.14
ORD-14600,2024-05-22,2024-05-25,Rohan Iyer,Consumer,North,Electronics,Smartphone,5,0.25,193515.0,3870.3,Standard,3,2024-05,0.02
ORD-14601,2025-06-05,2025-06-07,Zara Chatterjee,Consumer,East,Furniture,Office Chair,1,0.0,16866.0,3035.88,Standard,2,2025-06,0.18
ORD-14602,2025-06-06,2025-06-07,Tanvi Kapoor,Consumer,West,Groceries,Snacks Combo,2,0.0,2420.0,193.6,Express,1,2025-06,0.08
ORD-14603,2025-12-26,2026-01-01,Saanvi Das,Consumer,East,Electronics,Smartphone,4,0.05,161758.4,16175.84,Standard,6,2025-12,0.1
ORD-14604,2024-05-30,2024-06-06,Diya Chatterjee,Corporate,South,Electronics,Smartphone,3,0.15,86404.2,5184.25,Standard,7,2024-05,0.06
ORD-14605,2025-11-07,2025-11-09,Sneha Kapoor,Consumer,South,Clothing,Jeans,5,0.15,13489.5,2563.0,Standard,2,2025-11,0.19
ORD-14606,2025-08-25,2025-08-26,Meera Sharma,Corporate,South,Furniture,Sofa,1,0.1,4251.6,595.22,Standard,1,2025-08,0.14
ORD-14607,2024-12-28,2024-12-31,Rohan Joshi,Consumer,North,Clothing,Formal Shirt,4,0.15,6449.8,1225.46,Standard,3,2024-12,0.19
ORD-14608,2025-11-25,2025-12-02,Zara Gupta,Corporate,West,Electronics,Tablet,1,0.05,8512.95,851.3,Standard,7,2025-11,0.1
ORD-14609,2024-06-19,2024-06-25,Rohan Singh,Consumer,East,Clothing,Jeans,3,0.0,2865.0,716.25,Same Day,6,2024-06,0.25
ORD-14610,2024-05-13,2024-05-20,Ananya Sharma,Consumer,West,Furniture,Sofa,3,0.1,30431.7,4260.44,Standard,7,2024-05,0.14
ORD-14611,2024-12-22,2024-12-26,Meera Malhotra,Corporate,South,Groceries,Snacks Combo,5,0.1,4963.5,198.54,Standard,4,2024-12,0.04
ORD-14612,2024-07-03,2024-07-08,Kabir Malhotra,Consumer,East,Groceries,Snacks Combo,4,0.0,5092.0,407.36,Standard,5,2024-07,0.08
ORD-14613,2024-06-02,2024-06-05,Meera Reddy,Consumer,West,Electronics,Tablet,1,0.15,21780.4,1306.82,Same Day,3,2024-06,0.06
ORD-14614,2025-07-13,2025-07-14,Vihaan Patel,Small Business,North,Groceries,Dairy Pack,1,0.05,1013.65,60.82,Express,1,2025-07,0.06
ORD-14615,2025-10-08,2025-10-12,Tanvi Iyer,Corporate,West,Groceries,Cooking Oil,2,0.1,817.2,32.69,Same Day,4,2025-10,0.04
ORD-14616,2024-01-23,2024-01-26,Aditya Chatterjee,Consumer,West,Beauty,Perfume,2,0.0,4310.0,948.2,Standard,3,2024-01,0.22
ORD-14617,2024-07-24,2024-07-29,Diya Malhotra,Consumer,North,Furniture,Office Chair,1,0.0,2504.0,450.72,Standard,5,2024-07,0.18
ORD-14618,2024-01-18,2024-01-21,Zara Iyer,Consumer,West,Furniture,Study Table,1,0.1,6935.4,970.96,Standard,3,2024-01,0.14
ORD-14619,2025-01-06,2025-01-09,Zara Verma,Consumer,West,Electronics,Tablet,2,0.15,40131.9,2407.91,Same Day,3,2025-01,0.06
ORD-14620,2024-05-01,2024-05-03,Neha Reddy,Corporate,Central,Beauty,Trimmer,3,0.2,1276.8,178.75,Express,2,2024-05,0.14
ORD-14621,2024-03-05,2024-03-08,Aditya Das,Small Business,Central,Beauty,Trimmer,2,0.15,2244.0,359.04,Standard,3,2024-03,0.16
ORD-14622,2025-02-17,2025-02-19,Kavya Khan,Consumer,West,Groceries,Snacks Combo,5,0.15,2388.5,47.77,Standard,2,2025-02,0.02
ORD-14623,2024-01-18,2024-01-22,Om Iyer,Corporate,West,Electronics,Smartwatch,3,0.15,136968.15,8218.09,Standard,4,2024-01,0.06
ORD-14624,2025-03-31,2025-04-02,Diya Rao,Small Business,Central,Clothing,Jacket,2,0.1,5981.4,1256.09,Standard,2,2025-03,0.21
ORD-14625,2025-06-05,2025-06-06,Zara Chatterjee,Consumer,North,Beauty,Skincare Kit,2,0.0,538.0,118.36,Standard,1,2025-06,0.22
ORD-14626,2024-03-19,2024-03-20,Vihaan Joshi,Corporate,East,Beauty,Makeup Kit,3,0.0,8067.0,1774.74,Standard,1,2024-03,0.22
ORD-14627,2024-01-11,2024-01-12,Aarav Mehta,Consumer,West,Groceries,Snacks Combo,5,0.1,5674.5,226.98,Express,1,2024-01,0.04
ORD-14628,2024-05-11,2024-05-13,Rahul Kapoor,Consumer,Central,Clothing,T-Shirt,3,0.0,7224.0,1806.0,Standard,2,2024-05,0.25
ORD-14629,2024-07-16,2024-07-20,Rohan Chatterjee,Corporate,Central,Electronics,Smartwatch,4,0.0,209992.0,25199.04,Express,4,2024-07,0.12
ORD-14630,2025-08-11,2025-08-15,Priya Das,Small Business,East,Furniture,Bed Frame,1,0.05,9597.85,1535.66,Standard,4,2025-08,0.16
ORD-14631,2024-10-16,2024-10-23,Ishaan Nair,Consumer,South,Furniture,Office Chair,2,0.05,15317.8,2450.85,Standard,7,2024-10,0.16
ORD-14632,2025-08-21,2025-08-25,Zara Das,Consumer,West,Beauty,Perfume,5,0.0,7780.0,1711.6,Express,4,2025-08,0.22
ORD-14633,2025-03-03,2025-03-09,Aarav Verma,Small Business,East,Furniture,Study Table,3,0.0,47079.0,8474.22,Same Day,6,2025-03,0.18
ORD-14634,2025-10-07,2025-10-13,Vivaan Nair,Consumer,West,Clothing,Formal Shirt,1,0.05,2073.85,476.99,Standard,6,2025-10,0.23
ORD-14635,2025-09-22,2025-09-24,Kabir Das,Corporate,South,Beauty,Trimmer,4,0.15,6847.6,1095.62,Standard,2,2025-09,0.16
ORD-14636,2025-05-10,2025-05-16,Sneha Chatterjee,Consumer,South,Furniture,Study Table,2,0.1,34657.2,4852.01,Express,6,2025-05,0.14
ORD-14637,2024-12-30,2025-01-01,Zara Reddy,Corporate,East,Electronics,Smartwatch,1,0.05,35752.3,3575.23,Same Day,2,2024-12,0.1
ORD-14638,2024-04-20,2024-04-23,Zara Khan,Small Business,South,Furniture,Sofa,2,0.1,19076.4,2670.7,Express,3,2024-04,0.14
ORD-14639,2025-07-25,2025-07-27,Vivaan Joshi,Corporate,East,Furniture,Sofa,3,0.2,14376.0,1437.6,Express,2,2025-07,0.1
ORD-14640,2024-11-12,2024-11-17,Aditya Das,Small Business,West,Furniture,Bookshelf,2,0.05,8721.0,1395.36,Standard,5,2024-11,0.16
ORD-14641,2024-06-01,2024-06-06,Aditya Rao,Consumer,East,Beauty,Perfume,4,0.1,9280.8,1670.54,Express,5,2024-06,0.18
ORD-14642,2024-11-28,2024-12-04,Zara Singh,Corporate,North,Beauty,Perfume,1,0.1,554.4,99.79,Express,6,2024-11,0.18
ORD-14643,2024-03-18,2024-03-19,Zara Joshi,Corporate,Central,Electronics,Headphones,1,0.05,12269.25,1226.92,Express,1,2024-03,0.1
ORD-14644,2024-08-13,2024-08-17,Kabir Iyer,Corporate,West,Groceries,Rice Pack,5,0.1,6030.0,241.2,Standard,4,2024-08,0.04
ORD-14645,2024-06-02,2024-06-08,Vivaan Malhotra,Small Business,North,Electronics,Smartwatch,1,0.0,39980.0,4797.6,Standard,6,2024-06,0.12
ORD-14646,2024-10-22,2024-10-25,Saanvi Chatterjee,Consumer,West,Furniture,Study Table,4,0.25,64869.0,5189.52,Standard,3,2024-10,0.08
ORD-14647,2024-11-20,2024-11-24,Priya Nair,Consumer,Central,Groceries,Rice Pack,4,0.1,3819.6,152.78,Standard,4,2024-11,0.04
ORD-14648,2024-02-08,2024-02-13,Zara Chatterjee,Small Business,North,Electronics,Tablet,4,0.25,86796.0,1735.92,Express,5,2024-02,0.02
ORD-14649,2025-12-17,2025-12-18,Aarav Sharma,Consumer,North,Electronics,Headphones,1,0.0,15255.0,1830.6,Standard,1,2025-12,0.12
ORD-14650,2025-05-15,2025-05-18,Meera Gupta,Consumer,South,Electronics,Smartphone,2,0.15,34552.5,2073.15,Express,3,2025-05,0.06
ORD-14651,2024-10-23,2024-10-26,Zara Nair,Consumer,West,Furniture,Office Chair,4,0.05,14299.4,2287.9,Standard,3,2024-10,0.16
ORD-14652,2024-12-13,2024-12-14,Vihaan Malhotra,Consumer,North,Furniture,Office Chair,3,0.0,30990.0,5578.2,Express,1,2024-12,0.18
ORD-14653,2025-01-24,2025-01-27,Vivaan Patel,Corporate,Central,Furniture,Office Chair,2,0.0,31816.0,5726.88,Same Day,3,2025-01,0.18
ORD-14654,2025-07-27,2025-08-03,Arjun Verma,Consumer,Central,Clothing,Sneakers,1,0.0,3651.0,912.75,Express,7,2025-07,0.25
ORD-14655,2025-03-08,2025-03-10,Aarav Patel,Consumer,North,Beauty,Trimmer,5,0.0,6380.0,1403.6,Standard,2,2025-03,0.22
ORD-14656,2025-09-01,2025-09-03,Ananya Iyer,Consumer,North,Beauty,Hair Dryer,4,0.1,2253.6,405.65,Standard,2,2025-09,0.18
ORD-14657,2024-12-07,2024-12-09,Neha Reddy,Consumer,North,Electronics,Smartwatch,2,0.05,84320.1,8432.01,Express,2,2024-12,0.1
ORD-14658,2025-04-22,2025-04-25,Saanvi Kapoor,Consumer,North,Electronics,Tablet,2,0.0,35272.0,4232.64,Standard,3,2025-04,0.12
ORD-14659,2024-12-14,2024-12-20,Om Khan,Consumer,Central,Electronics,Tablet,1,0.2,37213.6,1488.54,Express,6,2024-12,0.04
ORD-14660,2025-02-04,2025-02-06,Kabir Malhotra,Consumer,West,Electronics,Smartphone,1,0.2,33368.0,1334.72,Standard,2,2025-02,0.04
ORD-14661,2025-01-20,2025-01-24,Aarav Mehta,Consumer,South,Furniture,Bookshelf,4,0.15,66238.8,7948.66,Express,4,2025-01,0.12
ORD-14662,2024-03-21,2024-03-25,Meera Khan,Consumer,East,Electronics,Laptop,3,0.05,25005.9,2500.59,Standard,4,2024-03,0.1
ORD-14663,2025-03-29,2025-03-31,Meera Malhotra,Small Business,West,Beauty,Trimmer,5,0.0,3830.0,842.6,Standard,2,2025-03,0.22
ORD-14664,2024-11-30,2024-12-02,Zara Kapoor,Corporate,Central,Groceries,Cooking Oil,1,0.15,408.85,8.18,Express,2,2024-11,0.02
ORD-14665,2024-07-28,2024-07-30,Zara Mehta,Corporate,West,Groceries,Rice Pack,3,0.15,1489.2,29.78,Express,2,2024-07,0.02
ORD-14666,2024-07-22,2024-07-26,Kavya Iyer,Consumer,Central,Clothing,Sneakers,1,0.15,3081.25,585.44,Same Day,4,2024-07,0.19
ORD-14667,2025-03-28,2025-04-04,Vihaan Verma,Corporate,Central,Clothing,Jeans,2,0.0,4682.0,1170.5,Express,7,2025-03,0.25
ORD-14668,2024-08-26,2024-08-28,Sneha Kapoor,Consumer,West,Electronics,Tablet,2,0.1,73929.6,5914.37,Express,2,2024-08,0.08
ORD-14669,2024-06-06,2024-06-07,Kabir Sharma,Small Business,South,Clothing,Formal Shirt,1,0.2,905.6,153.95,Express,1,2024-06,0.17
ORD-14670,2024-10-25,2024-11-01,Sneha Joshi,Small Business,West,Clothing,Formal Shirt,2,0.0,6980.0,1745.0,Express,7,2024-10,0.25
ORD-14671,2025-07-15,2025-07-18,Arjun Singh,Consumer,East,Furniture,Study Table,2,0.05,37568.7,6010.99,Standard,3,2025-07,0.16
ORD-14672,2025-01-20,2025-01-26,Om Mehta,Consumer,Central,Beauty,Trimmer,1,0.0,1287.0,283.14,Standard,6,2025-01,0.22
ORD-14673,2025-02-06,2025-02-09,Vihaan Reddy,Corporate,West,Clothing,Jacket,5,0.25,5325.0,798.75,Standard,3,2025-02,0.15
ORD-14674,2024-03-23,2024-03-26,Ananya Chatterjee,Corporate,West,Groceries,Rice Pack,4,0.05,1371.8,82.31,Standard,3,2024-03,0.06
ORD-14675,2025-06-27,2025-07-02,Zara Iyer,Consumer,East,Beauty,Trimmer,4,0.05,6615.8,1323.16,Express,5,2025-06,0.2
ORD-14676,2024-02-07,2024-02-09,Arjun Khan,Consumer,West,Clothing,Jacket,4,0.25,6441.0,966.15,Standard,2,2024-02,0.15
ORD-14677,2025-09-19,2025-09-24,Ananya Mehta,Consumer,East,Furniture,Bookshelf,4,0.1,39913.2,5587.85,Express,5,2025-09,0.14
ORD-14678,2025-08-29,2025-09-02,Vivaan Mehta,Corporate,West,Groceries,Snacks Combo,5,0.05,954.75,57.28,Express,4,2025-08,0.06
ORD-14679,2025-03-30,2025-04-06,Vivaan Sharma,Small Business,South,Clothing,Jeans,1,0.0,658.0,164.5,Standard,7,2025-03,0.25
ORD-14680,2024-11-01,2024-11-07,Rahul Malhotra,Corporate,South,Groceries,Cooking Oil,1,0.0,915.0,73.2,Standard,6,2024-11,0.08
ORD-14681,2025-10-17,2025-10-20,Vihaan Das,Corporate,West,Beauty,Hair Dryer,5,0.15,1589.5,254.32,Standard,3,2025-10,0.16
ORD-14682,2024-11-01,2024-11-08,Sneha Reddy,Consumer,South,Groceries,Snacks Combo,2,0.0,2268.0,181.44,Express,7,2024-11,0.08
ORD-14683,2025-02-02,2025-02-07,Vihaan Malhotra,Small Business,North,Beauty,Skincare Kit,1,0.05,2737.9,547.58,Standard,5,2025-02,0.2
ORD-14684,2025-02-12,2025-02-15,Tanvi Singh,Consumer,North,Groceries,Dairy Pack,2,0.2,284.8,-0.0,Standard,3,2025-02,-0.0
ORD-14685,2024-03-08,2024-03-11,Rahul Patel,Consumer,Central,Beauty,Makeup Kit,3,0.05,1023.15,204.63,Standard,3,2024-03,0.2
ORD-14686,2025-04-22,2025-04-29,Rohan Reddy,Consumer,West,Beauty,Skincare Kit,5,0.05,7220.0,1444.0,Standard,7,2025-04,0.2
ORD-14687,2025-11-01,2025-11-05,Om Rao,Small Business,North,Clothing,Jeans,3,0.15,5594.7,1062.99,Standard,4,2025-11,0.19
ORD-14688,2024-01-23,2024-01-29,Zara Joshi,Consumer,East,Electronics,Headphones,3,0.1,34236.0,2738.88,Standard,6,2024-01,0.08
ORD-14689,2025-12-12,2025-12-18,Kavya Gupta,Corporate,South,Furniture,Sofa,3,0.0,68157.0,12268.26,Same Day,6,2025-12,0.18
ORD-14690,2024-05-17,2024-05-22,Rahul Reddy,Small Business,East,Electronics,Smartphone,2,0.0,69968.0,8396.16,Standard,5,2024-05,0.12
ORD-14691,2024-07-11,2024-07-16,Aditya Malhotra,Corporate,East,Furniture,Office Chair,3,0.1,13383.9,1873.75,Express,5,2024-07,0.14
ORD-14692,2024-03-01,2024-03-07,Rohan Khan,Consumer,North,Electronics,Headphones,2,0.15,58100.9,3486.05,Standard,6,2024-03,0.06
ORD-14693,2025-03-13,2025-03-17,Rahul Das,Consumer,Central,Beauty,Trimmer,5,0.15,10344.5,1655.12,Express,4,2025-03,0.16
ORD-14694,2025-01-12,2025-01-18,Kavya Reddy,Consumer,North,Furniture,Study Table,1,0.15,20445.05,2453.41,Standard,6,2025-01,0.12
ORD-14695,2024-08-04,2024-08-07,Aarav Malhotra,Consumer,Central,Furniture,Bed Frame,1,0.0,17361.0,3124.98,Standard,3,2024-08,0.18
ORD-14696,2024-04-22,2024-04-28,Om Singh,Consumer,North,Beauty,Trimmer,5,0.05,11442.75,2288.55,Express,6,2024-04,0.2
ORD-14697,2024-02-24,2024-03-01,Sneha Malhotra,Consumer,North,Furniture,Office Chair,2,0.0,21162.0,3809.16,Express,6,2024-02,0.18
ORD-14698,2025-04-15,2025-04-20,Aditya Joshi,Consumer,West,Furniture,Sofa,2,0.0,13730.0,2471.4,Express,5,2025-04,0.18
ORD-14699,2025-10-10,2025-10-14,Diya Chatterjee,Consumer,West,Beauty,Perfume,3,0.25,1181.25,141.75,Standard,4,2025-10,0.12
ORD-14700,2025-01-02,2025-01-09,Aditya Kapoor,Consumer,East,Electronics,Smartphone,5,0.25,216918.75,4338.38,Standard,7,2025-01,0.02
ORD-14701,2024-12-10,2024-12-17,Kabir Kapoor,Consumer,West,Furniture,Office Chair,5,0.05,104409.75,16705.56,Express,7,2024-12,0.16
ORD-14702,2024-06-13,2024-06-17,Zara Reddy,Corporate,Central,Furniture,Office Chair,4,0.05,76912.0,12305.92,Express,4,2024-06,0.16
ORD-14703,2024-07-14,2024-07-15,Tanvi Das,Consumer,Central,Electronics,Laptop,3,0.15,28789.5,1727.37,Standard,1,2024-07,0.06
ORD-14704,2024-06-21,2024-06-27,Om Joshi,Consumer,East,Furniture,Sofa,1,0.0,24628.0,4433.04,Standard,6,2024-06,0.18
ORD-14705,2025-12-18,2025-12-22,Ananya Chatterjee,Consumer,North,Electronics,Smartwatch,4,0.05,226472.4,22647.24,Express,4,2025-12,0.1
ORD-14706,2024-09-23,2024-09-30,Aditya Reddy,Consumer,Central,Groceries,Snacks Combo,5,0.05,2783.5,167.01,Express,7,2024-09,0.06
ORD-14707,2024-06-23,2024-06-28,Rohan Chatterjee,Corporate,East,Beauty,Perfume,1,0.0,2160.0,475.2,Standard,5,2024-06,0.22
ORD-14708,2024-02-07,2024-02-08,Rohan Das,Small Business,South,Groceries,Snacks Combo,2,0.0,2588.0,207.04,Standard,1,2024-02,0.08
ORD-14709,2025-04-02,2025-04-08,Ishaan Joshi,Consumer,Central,Clothing,Jeans,3,0.0,10887.0,2721.75,Standard,6,2025-04,0.25
ORD-14710,2025-09-15,2025-09-17,Vihaan Gupta,Corporate,East,Electronics,Smartwatch,5,0.05,148684.5,14868.45,Standard,2,2025-09,0.1
ORD-14711,2024-07-01,2024-07-03,Tanvi Chatterjee,Consumer,West,Furniture,Bookshelf,3,0.0,11643.0,2095.74,Same Day,2,2024-07,0.18
ORD-14712,2024-06-20,2024-06-22,Diya Singh,Consumer,Central,Electronics,Headphones,1,0.05,11661.25,1166.12,Express,2,2024-06,0.1
ORD-14713,2024-04-14,2024-04-21,Kavya Chatterjee,Consumer,Central,Clothing,Formal Shirt,3,0.1,4068.9,854.47,Standard,7,2024-04,0.21
ORD-14714,2024-05-13,2024-05-20,Kabir Rao,Consumer,North,Beauty,Perfume,1,0.15,1074.4,171.9,Express,7,2024-05,0.16
ORD-14715,2025-04-15,2025-04-22,Priya Chatterjee,Consumer,West,Furniture,Sofa,2,0.0,44632.0,8033.76,Express,7,2025-04,0.18
ORD-14716,2025-02-10,2025-02-16,Rohan Sharma,Consumer,West,Groceries,Rice Pack,1,0.05,268.85,16.13,Same Day,6,2025-02,0.06
ORD-14717,2024-06-18,2024-06-21,Rahul Kapoor,Consumer,East,Electronics,Smartphone,2,0.2,9883.2,395.33,Standard,3,2024-06,0.04
ORD-14718,2025-10-29,2025-11-03,Aarav Patel,Consumer,West,Electronics,Smartphone,1,0.05,45362.5,4536.25,Same Day,5,2025-10,0.1
ORD-14719,2025-11-19,2025-11-24,Rahul Mehta,Consumer,South,Electronics,Smartwatch,2,0.15,86951.6,5217.1,Standard,5,2025-11,0.06
ORD-14720,2024-02-15,2024-02-21,Vivaan Verma,Consumer,Central,Clothing,Sneakers,5,0.1,13684.5,2873.74,Standard,6,2024-02,0.21
ORD-14721,2025-10-03,2025-10-06,Kavya Rao,Consumer,South,Clothing,Formal Shirt,4,0.25,11358.0,1703.7,Same Day,3,2025-10,0.15
ORD-14722,2024-05-13,2024-05-19,Neha Patel,Consumer,West,Beauty,Perfume,1,0.05,594.7,118.94,Express,6,2024-05,0.2
ORD-14723,2025-06-22,2025-06-26,Kavya Chatterjee,Small Business,Central,Electronics,Headphones,5,0.15,192431.5,11545.89,Same Day,4,2025-06,0.06
ORD-14724,2025-04-11,2025-04-15,Ananya Reddy,Consumer,North,Clothing,Sneakers,4,0.1,10040.4,2108.48,Standard,4,2025-04,0.21
ORD-14725,2024-04-26,2024-04-30,Neha Reddy,Corporate,North,Groceries,Snacks Combo,4,0.25,2523.0,-50.46,Express,4,2024-04,-0.02
ORD-14726,2025-05-26,2025-05-27,Saanvi Chatterjee,Consumer,West,Groceries,Rice Pack,1,0.0,1178.0,94.24,Standard,1,2025-05,0.08
ORD-14727,2024-05-15,2024-05-21,Kabir Reddy,Small Business,West,Beauty,Makeup Kit,2,0.2,2040.0,285.6,Standard,6,2024-05,0.14
ORD-14728,2025-11-02,2025-11-04,Ishaan Kapoor,Consumer,West,Clothing,Jacket,5,0.25,1751.25,262.69,Standard,2,2025-11,0.15
ORD-14729,2024-01-29,2024-02-03,Sneha Rao,Consumer,North,Clothing,T-Shirt,3,0.05,8173.8,1879.97,Standard,5,2024-01,0.23
ORD-14730,2024-12-17,2024-12-20,Ananya Malhotra,Consumer,North,Groceries,Dairy Pack,3,0.2,1012.8,0.0,Standard,3,2024-12,0.0
ORD-14731,2025-10-25,2025-10-26,Diya Reddy,Consumer,Central,Furniture,Office Chair,1,0.1,2074.5,290.43,Same Day,1,2025-10,0.14
ORD-14732,2024-08-18,2024-08-24,Om Nair,Consumer,South,Clothing,Jacket,2,0.05,2141.3,492.5,Same Day,6,2024-08,0.23
ORD-14733,2025-07-01,2025-07-05,Arjun Reddy,Consumer,South,Beauty,Hair Dryer,2,0.2,3536.0,495.04,Standard,4,2025-07,0.14
ORD-14734,2025-06-18,2025-06-24,Om Das,Consumer,South,Beauty,Skincare Kit,3,0.05,2134.65,426.93,Express,6,2025-06,0.2
ORD-14735,2024-09-22,2024-09-25,Kabir Mehta,Consumer,East,Electronics,Tablet,1,0.05,56340.7,5634.07,Standard,3,2024-09,0.1
ORD-14736,2024-03-26,2024-03-28,Sneha Khan,Corporate,West,Clothing,Jeans,5,0.1,10228.5,2147.98,Standard,2,2024-03,0.21
ORD-14737,2025-08-12,2025-08-19,Meera Mehta,Small Business,West,Beauty,Trimmer,1,0.0,923.0,203.06,Standard,7,2025-08,0.22
ORD-14738,2024-04-12,2024-04-17,Om Nair,Corporate,West,Furniture,Office Chair,4,0.1,46695.6,6537.38,Same Day,5,2024-04,0.14
ORD-14739,2025-03-26,2025-03-29,Diya Das,Small Business,East,Clothing,Sneakers,1,0.0,3850.0,962.5,Standard,3,2025-03,0.25
ORD-14740,2025-06-26,2025-06-30,Aarav Malhotra,Consumer,Central,Clothing,Sneakers,5,0.0,11525.0,2881.25,Standard,4,2025-06,0.25
ORD-14741,2024-12-09,2024-12-14,Saanvi Singh,Consumer,Central,Clothing,Jacket,4,0.0,1912.0,478.0,Express,5,2024-12,0.25
ORD-14742,2024-12-30,2025-01-01,Rahul Reddy,Corporate,South,Beauty,Makeup Kit,2,0.1,3929.4,707.29,Standard,2,2024-12,0.18
ORD-14743,2024-08-18,2024-08-22,Diya Kapoor,Consumer,South,Furniture,Office Chair,5,0.05,92226.0,14756.16,Express,4,2024-08,0.16
ORD-14744,2024-05-25,2024-05-27,Priya Nair,Small Business,Central,Clothing,Jeans,3,0.1,10724.4,2252.12,Standard,2,2024-05,0.21
ORD-14745,2024-05-15,2024-05-17,Aditya Singh,Consumer,Central,Beauty,Hair Dryer,2,0.05,3858.9,771.78,Standard,2,2024-05,0.2
ORD-14746,2024-05-20,2024-05-24,Vivaan Nair,Small Business,Central,Beauty,Perfume,5,0.1,6354.0,1143.72,Standard,4,2024-05,0.18
ORD-14747,2024-07-05,2024-07-10,Om Patel,Consumer,East,Electronics,Headphones,1,0.1,31332.6,2506.61,Standard,5,2024-07,0.08
ORD-14748,2024-03-24,2024-03-25,Ananya Sharma,Consumer,East,Beauty,Trimmer,5,0.0,1275.0,280.5,Standard,1,2024-03,0.22
ORD-14749,2024-08-06,2024-08-10,Rohan Sharma,Corporate,Central,Clothing,Jacket,3,0.15,10164.3,1931.22,Standard,4,2024-08,0.19
ORD-14750,2024-04-21,2024-04-24,Sneha Mehta,Consumer,East,Clothing,Jeans,1,0.0,2821.0,705.25,Standard,3,2024-04,0.25
ORD-14751,2025-06-01,2025-06-04,Sneha Patel,Consumer,East,Electronics,Smartwatch,3,0.05,19613.7,1961.37,Standard,3,2025-06,0.1
